日期,每小时露点温度,每小时降水量,每小时相对湿度,每小时站压力,每小时可见度,每小时风速
2018-07-28T00:51:00,71,0,94,29.98,10,0
2018-07-28T01:00:00,71,,94,29.97,9.94,0
2018-07-28T01:51:00,71,0,97,29.96,10,3
2018-07-28T02:51:00,71,0,100,29.96,10,5
2018-07-28T03:51:00,71,0,100,29.96,10,0
2018-07-28T04:00:00,71,,100,29.95,9.94,0
2018-07-28T04:51:00,71,0,97,29.96,10,0
2018-07-28T05:51:00,72,0,100,29.96,10,0
2018-07-28T06:51:00,73,0,94,29.98,10,0
2018-07-28T07:00:00,73,,94,29.97,9.94,0
2018-07-28T07:51:00,72,0,85,29.98,10,5
2018-07-28T08:51:00,72,0,82,30,10,6
2018-07-28T09:51:00,70,0,76,30,10,7
2018-07-28T10:00:00,70,,76,29.99,9.94,7
2018-07-28T10:51:00,66,0,61,30,10,0
2018-07-28T11:51:00,69,0,63,29.96,10,6
2018-07-28T12:51:00,69,0,61,29.95,10,7
2018-07-28T13:00:00,69,,61,29.94,9.94,7
2018-07-28T13:51:00,68,0,61,29.95,10,10
2018-07-28T14:51:00,70,0,65,29.93,10,8
2018-07-28T15:51:00,71,0,67,29.93,10,10
2018-07-28T16:00:00,71,,67,29.92,9.94,10
2018-07-28T16:51:00,72,0,74,29.93,10,17
2018-07-28T17:26:00,73,,79,29.93,10,16
2018-07-28T17:51:00,75,0,90,29.95,10,14
2018-07-28T18:51:00,75,T,90,29.95,10,13
2018-07-28T19:00:00,75,,90,29.94,9.94,13
2018-07-28T19:51:00,75,0,94,29.96,10,8
2018-07-28T20:51:00,74,0,87,29.96,10,11
2018-07-28T21:51:00,72,0,82,29.98,10,11
2018-07-28T22:00:00,72,,82,29.97,9.94,11
2018-07-28T22:51:00,70,0,76,29.98,10,10
2018-07-28T23:51:00,66,0,69,29.98,10,9
2018-07-28T23:59:00,,,,,,
2018-07-29T00:51:00,64,0,64,29.98,10,10
2018-07-29T01:00:00,64,,64,29.98,9.94,10
2018-07-29T01:51:00,64,0,67,29.98,10,10
2018-07-29T02:51:00,64,0,71,30.01,10,11
2018-07-29T03:51:00,65,0,76,30.03,10,10
2018-07-29T04:00:00,65,,76,30.02,9.94,10
2018-07-29T04:51:00,64,0,76,30.03,10,7
2018-07-29T05:51:00,64,0,74,30.06,10,10
2018-07-29T06:51:00,65,0,74,30.06,10,7
2018-07-29T07:00:00,65,,74,30.06,9.94,7
2018-07-29T07:51:00,65,0,71,30.06,10,10
2018-07-29T08:51:00,63,0,62,30.06,10,11
2018-07-29T09:51:00,61,0,58,30.06,10,8
2018-07-29T10:00:00,61,,58,30.06,9.94,8
2018-07-29T10:51:00,60,0,52,30.06,10,7
2018-07-29T11:51:00,61,0,51,30.06,10,6
2018-07-29T12:51:00,60,0,49,30.06,10,9
2018-07-29T13:00:00,60,,49,30.05,9.94,9
2018-07-29T13:51:00,62,0,53,30.06,10,13
2018-07-29T14:51:00,62,0,53,30.06,10,11
2018-07-29T15:51:00,62,0,51,30.04,10,15
2018-07-29T16:00:00,62,,51,30.04,9.94,15
2018-07-29T16:51:00,65,0,62,30.04,10,16
2018-07-29T17:51:00,65,0,66,30.04,10,17
2018-07-29T18:51:00,67,0,74,30.06,10,17
2018-07-29T19:00:00,67,,74,30.06,9.94,17
2018-07-29T19:51:00,69,0,79,30.08,10,17
2018-07-29T20:51:00,69,0,79,30.09,10,13
2018-07-29T21:51:00,70,0,84,30.09,10,13
2018-07-29T22:00:00,70,,84,30.08,9.94,13
2018-07-29T22:51:00,70,0,88,30.09,10,10
2018-07-29T23:51:00,70,0,90,30.11,10,10
2018-07-29T23:59:00,,,,,,
2018-07-30T00:51:00,70,0,94,30.11,10,6
2018-07-30T01:00:00,70,,94,30.1,9.94,6
2018-07-30T01:51:00,68,0,84,30.11,10,6
2018-07-30T02:51:00,66,0,82,30.11,10,3
2018-07-30T03:51:00,65,0,81,30.11,10,5
2018-07-30T04:00:00,65,,81,30.11,9.94,5
2018-07-30T04:51:00,62,0,73,30.12,10,6
2018-07-30T05:51:00,62,0,73,30.12,10,6
2018-07-30T06:51:00,62,0,62,30.12,10,5
2018-07-30T07:00:00,63,,65,30.12,9.94,5
2018-07-30T07:51:00,61,0,56,30.12,10,9
2018-07-30T08:51:00,58,0,47,30.14,10,7
2018-07-30T09:51:00,62,0,56,30.14,10,7
2018-07-30T10:00:00,62,,56,30.13,9.94,7
2018-07-30T10:51:00,65,0,64,30.12,10,8
2018-07-30T11:51:00,66,0,67,30.12,10,9
2018-07-30T12:51:00,65,0,66,30.12,10,8
2018-07-30T13:00:00,65,,66,30.12,9.94,8
2018-07-30T13:51:00,68,0,74,30.11,10,7
2018-07-30T14:51:00,69,0,79,30.09,10,7
2018-07-30T15:51:00,72,0,88,30.11,10,7
2018-07-30T16:00:00,72,,88,30.1,9.94,7
2018-07-30T16:45:00,72,,89,30.11,10,10
2018-07-30T16:51:00,71,T,88,30.11,10,11
2018-07-30T17:38:00,69,0.02,87,30.12,10,11
2018-07-30T17:51:00,69,0.02,87,30.12,10,10
2018-07-30T18:51:00,69,0,91,30.12,10,11
2018-07-30T19:00:00,69,,91,30.12,9.94,11
2018-07-30T19:51:00,67,0,87,30.09,10,5
2018-07-30T20:51:00,66,0,84,30.09,10,3
2018-07-30T21:51:00,68,0,90,30.09,10,0
2018-07-30T22:00:00,68,,90,30.08,9.94,0
2018-07-30T22:51:00,68,0,93,30.11,10,0
2018-07-30T23:51:00,68,0,93,30.09,10,0
2018-07-30T23:59:00,,,,,,
2018-07-31T00:51:00,67,0,96,30.09,10,0
2018-07-31T01:00:00,67,,96,30.08,9.94,0
2018-07-31T01:51:00,67,0,96,30.09,10,5
2018-07-31T02:51:00,66,0,93,30.11,10,3
2018-07-31T03:51:00,67,0,93,30.11,10,5
2018-07-31T04:00:00,67,,93,30.1,9.94,5
2018-07-31T04:51:00,68,0,93,30.11,10,5
2018-07-31T05:51:00,68,0,93,30.11,10,6
2018-07-31T06:51:00,68,0,84,30.11,10,6
2018-07-31T07:00:00,68,,84,30.11,9.94,6
2018-07-31T07:51:00,65,0,71,30.11,10,3
2018-07-31T08:51:00,65,0,66,30.12,10,10
2018-07-31T09:51:00,67,0,71,30.11,10,9
2018-07-31T10:00:00,67,,71,30.11,9.94,9
2018-07-31T10:51:00,67,0,71,30.11,10,8
2018-07-31T11:51:00,69,0,72,30.12,10,10
2018-07-31T12:51:00,68,0,69,30.12,10,10
2018-07-31T13:00:00,68,,69,30.12,9.94,10
2018-07-31T13:51:00,68,0,69,30.11,10,13
2018-07-31T14:51:00,67,0,69,30.11,10,10
2018-07-31T15:51:00,65,0,66,30.09,10,10
2018-07-31T16:00:00,65,,66,30.09,9.94,10
2018-07-31T16:51:00,66,0,74,30.09,10,11
2018-07-31T17:51:00,67,0,76,30.09,10,10
2018-07-31T18:51:00,67,0,79,30.11,10,9
2018-07-31T19:00:00,67,,79,30.1,9.94,9
2018-07-31T19:51:00,68,0,82,30.11,10,8
2018-07-31T20:51:00,68,0,82,30.11,10,8
2018-07-31T21:51:00,68,0,82,30.09,10,8
2018-07-31T22:00:00,68,,82,30.09,9.94,8
2018-07-31T22:51:00,70,0,88,30.09,10,9
2018-07-31T23:51:00,72,0,90,30.08,10,9
2018-07-31T23:59:00,,,,,,
2018-07-31T23:59:00,,,,,,
2018-08-01T00:19:00,73,,94,30.08,10,11
2018-08-01T00:51:00,73,T,94,30.06,10,10
2018-08-01T01:00:00,73,,94,30.06,9.94,10
2018-08-01T01:42:00,75,T,100,30.06,10,9
2018-08-01T01:51:00,75,T,100,30.06,10,10
2018-08-01T02:51:00,75,0,100,30.06,10,8
2018-08-01T03:51:00,76,0,100,30.06,10,7
2018-08-01T04:00:00,76,,100,30.06,9.94,7
2018-08-01T04:51:00,76,T,100,30.06,10,8
2018-08-01T05:33:00,76,T,100,30.06,10,7
2018-08-01T05:49:00,75,,100,30.06,10,7
2018-08-01T05:51:00,76,T,100,30.06,10,7
2018-08-01T06:51:00,76,T,100,30.06,10,10
2018-08-01T07:00:00,76,,100,30.05,9.94,10
2018-08-01T07:51:00,77,0.01,100,30.04,10,13
2018-08-01T08:51:00,78,0.01,100,30.03,10,14
2018-08-01T09:51:00,78,T,94,30.03,10,17
2018-08-01T10:00:00,78,,94,30.03,9.94,17
2018-08-01T10:49:00,79,,89,30.03,10,20
2018-08-01T10:51:00,78,0,88,30.03,10,20
2018-08-01T11:51:00,77,0,85,30.01,10,24
2018-08-01T12:51:00,78,0,82,30,10,22
2018-08-01T13:00:00,78,,82,29.99,9.94,22
2018-08-01T13:51:00,77,0,82,29.98,10,26
2018-08-01T14:51:00,77,0,82,29.98,10,23
2018-08-01T15:51:00,77,0,82,29.98,10,22
2018-08-01T16:00:00,77,,82,29.98,9.94,22
2018-08-01T16:51:00,76,0,85,29.98,10,22
2018-08-01T17:51:00,76,0,87,30,10,22
2018-08-01T18:51:00,77,0,94,30,10,22
2018-08-01T19:00:00,77,,94,29.99,9.94,22
2018-08-01T19:51:00,77,0,97,30.01,10,17
2018-08-01T20:51:00,77,0,97,30.03,10,15
2018-08-01T21:51:00,77,0,97,30.03,10,13
2018-08-01T22:00:00,77,,97,30.02,9.94,13
2018-08-01T22:51:00,77,0,100,30.04,10,8
2018-08-01T23:51:00,77,0,100,30.04,10,11
2018-08-01T23:59:00,,,,,,
2018-08-02T00:51:00,76,0,96,30.03,10,15
2018-08-02T01:00:00,76,,96,30.03,9.94,15
2018-08-02T01:51:00,76,0,96,30.03,10,17
2018-08-02T02:51:00,76,0,96,30.03,10,14
2018-08-02T03:51:00,75,0,97,30.04,10,10
2018-08-02T04:00:00,75,,97,30.04,9.94,10
2018-08-02T04:51:00,76,0,100,30.06,10,14
2018-08-02T05:26:00,76,,96,30.08,10,13
2018-08-02T05:51:00,76,0,96,30.09,10,11
2018-08-02T06:28:00,77,,97,30.09,10,11
2018-08-02T06:49:00,77,,94,30.09,10,8
2018-08-02T06:51:00,77,0,94,30.09,10,9
2018-08-02T07:00:00,77,,94,30.08,9.94,9
2018-08-02T07:51:00,75,0,79,30.09,10,9
2018-08-02T08:51:00,75,0,82,30.09,10,11
2018-08-02T09:51:00,76,0,79,30.09,10,8
2018-08-02T10:00:00,76,,79,30.09,9.94,8
2018-08-02T10:51:00,77,0,80,30.09,10,10
2018-08-02T11:51:00,78,0,85,30.09,10,14
2018-08-02T12:51:00,77,0,77,30.08,10,16
2018-08-02T13:51:00,77,0,80,30.08,10,22
2018-08-02T14:51:00,76,T,87,30.06,10,26
2018-08-02T15:51:00,78,0.02,88,30.06,10,16
2018-08-02T16:00:00,78,,88,30.06,9.94,16
2018-08-02T16:51:00,78,0,88,30.06,10,15
2018-08-02T17:51:00,77,0,90,30.06,10,18
2018-08-02T18:51:00,77,0,97,30.08,10,18
2018-08-02T19:00:00,77,,97,30.07,9.94,18
2018-08-02T19:51:00,77,0,97,30.09,10,21
2018-08-02T20:51:00,76,0,93,30.09,10,14
2018-08-02T21:51:00,76,0,96,30.11,10,14
2018-08-02T22:00:00,76,,96,30.1,9.94,14
2018-08-02T22:51:00,76,0,96,30.11,10,11
2018-08-02T23:51:00,76,0,96,30.11,10,10
2018-08-02T23:59:00,,,,,,
2018-08-03T00:51:00,76,0,100,30.11,10,7
2018-08-03T01:00:00,76,,100,30.1,9.94,7
2018-08-03T01:51:00,76,0,100,30.11,10,8
2018-08-03T02:51:00,77,0,100,30.11,10,7
2018-08-03T03:20:00,76,,100,30.11,10,10
2018-08-03T03:51:00,76,0,100,30.12,10,9
2018-08-03T04:00:00,76,,100,30.12,9.94,9
2018-08-03T04:38:00,76,,100,30.12,10,10
2018-08-03T04:51:00,75,0,100,30.12,10,9
2018-08-03T05:51:00,76,0,100,30.14,10,9
2018-08-03T06:08:00,76,,96,30.14,10,11
2018-08-03T06:51:00,75,0,94,30.14,10,14
2018-08-03T07:00:00,75,,94,30.13,9.94,14
2018-08-03T07:32:00,75,,90,30.14,10,13
2018-08-03T07:51:00,75,0,88,30.14,10,13
2018-08-03T08:51:00,75,0,85,30.16,10,10
2018-08-03T09:22:00,75,,85,30.14,10,10
2018-08-03T09:51:00,76,0,85,30.16,10,10
2018-08-03T10:00:00,76,,85,30.15,9.94,10
2018-08-03T10:41:00,77,,85,30.16,10,14
2018-08-03T10:51:00,77,0,85,30.16,10,13
2018-08-03T11:51:00,77,0,90,30.12,10,15
2018-08-03T12:49:00,79,,89,30.12,10,20
2018-08-03T12:51:00,78,0,85,30.12,10,20
2018-08-03T13:00:00,78,,85,30.12,9.94,20
2018-08-03T13:51:00,73,T,89,30.14,10,9
2018-08-03T14:39:00,74,0.05,100,30.11,10,10
2018-08-03T14:51:00,73,0.05,94,30.12,10,8
2018-08-03T15:51:00,73,0,85,30.12,10,8
2018-08-03T16:00:00,73,,85,30.12,9.94,8
2018-08-03T16:51:00,74,0,82,30.11,10,9
2018-08-03T17:51:00,77,0,94,30.11,10,13
2018-08-03T18:51:00,74,0,94,30.09,10,10
2018-08-03T19:00:00,74,,94,30.09,9.94,10
2018-08-03T19:51:00,77,0,100,30.11,10,14
2018-08-03T20:51:00,76,0,100,30.12,10,15
2018-08-03T21:51:00,75,0,100,30.12,10,13
2018-08-03T22:00:00,75,,100,30.12,9.94,13
2018-08-03T22:51:00,75,0,100,30.12,10,11
2018-08-03T23:51:00,75,0,100,30.11,10,11
2018-08-03T23:59:00,,,,,,
2018-08-04T00:51:00,75,0,100,30.11,10,11
2018-08-04T01:00:00,75,,100,30.1,9.94,11
2018-08-04T01:51:00,75,0,100,30.09,10,13
2018-08-04T02:15:00,75,,100,30.09,10,14
2018-08-04T02:33:00,76,,100,30.09,10,18
2018-08-04T02:51:00,76,0,100,30.08,10,17
2018-08-04T03:43:00,76,,100,30.09,10,17
2018-08-04T03:51:00,76,0,100,30.08,10,18
2018-08-04T04:00:00,76,,100,30.07,9.94,18
2018-08-04T04:51:00,76,0,100,30.08,10,14
2018-08-04T05:51:00,76,0,100,30.09,10,13
2018-08-04T06:51:00,76,0,100,30.09,10,11
2018-08-04T07:00:00,76,,100,30.08,9.94,11
2018-08-04T07:51:00,74,T,94,30.08,10,17
2018-08-04T08:11:00,74,0.04,96,30.08,1,20
2018-08-04T08:20:00,73,0.14,100,30.06,2.5,15
2018-08-04T08:28:00,74,0.15,100,30.08,5,15
2018-08-04T08:51:00,75,0.16,100,30.06,10,10
2018-08-04T09:49:00,75,,89,30.06,10,11
2018-08-04T09:51:00,75,0,90,30.06,10,14
2018-08-04T10:00:00,75,,90,30.06,9.94,14
2018-08-04T10:51:00,75,0.01,97,30.04,10,11
2018-08-04T11:51:00,76,T,87,30.04,10,8
2018-08-04T12:51:00,74,0,90,30.03,10,10
2018-08-04T13:00:00,74,,90,30.03,9.94,10
2018-08-04T13:19:00,74,,85,30.03,10,5
2018-08-04T13:51:00,72,0,76,30.03,10,7
2018-08-04T14:51:00,71,0,67,30.01,10,3
2018-08-04T15:51:00,73,0,70,30.03,10,10
2018-08-04T16:00:00,73,,70,30.02,9.94,10
2018-08-04T16:51:00,73,0,70,30.03,10,9
2018-08-04T17:51:00,74,0,82,30.03,10,10
2018-08-04T18:51:00,75,0,90,30.04,10,8
2018-08-04T19:00:00,75,,90,30.04,9.94,8
2018-08-04T19:51:00,75,0,94,30.06,10,5
2018-08-04T20:51:00,73,0,74,30.06,10,10
2018-08-04T21:51:00,72,0,72,30.06,10,10
2018-08-04T22:00:00,72,,72,30.06,9.94,10
2018-08-04T22:51:00,72,0,76,30.08,10,8
2018-08-04T23:51:00,71,0,77,30.09,10,10
2018-08-04T23:59:00,,,,,,
2018-08-05T00:51:00,71,0,82,30.09,10,0
2018-08-05T01:00:00,71,,82,30.09,9.94,0
2018-08-05T01:51:00,72,0,85,30.09,10,6
2018-08-05T02:51:00,71,0,88,30.09,10,7
2018-08-05T03:51:00,72,0,94,30.11,10,0
2018-08-05T04:00:00,72,,94,30.1,9.94,0
2018-08-05T04:51:00,69,0,85,30.11,10,0
2018-08-05T05:51:00,70,0,82,30.14,10,6
2018-08-05T06:51:00,71,0,74,30.14,10,3
2018-08-05T07:00:00,71,,74,30.14,9.94,3
2018-08-05T07:51:00,72,0,70,30.16,10,0
2018-08-05T08:51:00,71,0,63,30.16,10,0
2018-08-05T09:51:00,71,0,61,30.14,10,5
2018-08-05T10:00:00,71,,61,30.14,9.94,5
2018-08-05T10:51:00,73,0,65,30.14,10,11
2018-08-05T11:51:00,72,0,61,30.12,10,11
2018-08-05T12:51:00,70,0,57,30.11,10,14
2018-08-05T13:00:00,70,,57,30.11,9.94,14
2018-08-05T13:51:00,70,0,57,30.11,10,13
2018-08-05T14:51:00,71,0,61,30.09,10,15
2018-08-05T15:51:00,74,0,70,30.09,10,14
2018-08-05T16:00:00,74,,70,30.08,9.94,14
2018-08-05T16:51:00,72,0,70,30.08,10,15
2018-08-05T17:51:00,71,0,67,30.08,10,13
2018-08-05T18:51:00,72,0,74,30.08,10,13
2018-08-05T19:00:00,72,,74,30.07,9.94,13
2018-08-05T19:51:00,73,0,77,30.09,10,14
2018-08-05T20:51:00,74,0,85,30.09,10,8
2018-08-05T21:51:00,74,0,85,30.09,10,7
2018-08-05T22:00:00,74,,85,30.08,9.94,7
2018-08-05T22:51:00,74,0,90,30.09,10,7
2018-08-05T23:51:00,75,0,94,30.09,10,8
2018-08-05T23:59:00,,,,,,
2018-08-06T00:51:00,75,0,94,30.09,10,9
2018-08-06T01:00:00,75,,94,30.08,9.94,9
2018-08-06T01:51:00,75,0,97,30.08,10,9
2018-08-06T02:51:00,75,0,97,30.06,10,8
2018-08-06T03:51:00,75,0,97,30.06,10,6
2018-08-06T04:00:00,75,,97,30.06,9.94,6
2018-08-06T04:51:00,74,0,94,30.08,10,6
2018-08-06T05:51:00,74,0,87,30.08,10,6
2018-08-06T06:51:00,74,0,79,30.09,10,7
2018-08-06T07:00:00,74,,79,30.08,9.94,7
2018-08-06T07:51:00,75,0,72,30.08,10,3
2018-08-06T08:51:00,74,0,63,30.06,10,6
2018-08-06T09:51:00,75,0,67,30.06,10,9
2018-08-06T10:00:00,75,,67,30.06,9.94,9
2018-08-06T10:51:00,75,0,67,30.06,10,10
2018-08-06T11:51:00,74,0,65,30.06,10,13
2018-08-06T12:51:00,76,0,68,30.04,10,14
2018-08-06T13:00:00,76,,68,30.04,9.94,14
2018-08-06T13:51:00,76,0,68,30.03,10,15
2018-08-06T14:51:00,76,0,70,30.01,10,16
2018-08-06T15:51:00,75,0,72,30,10,21
2018-08-06T16:00:00,75,,72,29.99,9.94,21
2018-08-06T16:51:00,74,0,70,29.98,10,21
2018-08-06T17:51:00,75,0,77,29.98,10,16
2018-08-06T18:51:00,73,0,77,30,10,15
2018-08-06T19:00:00,73,,77,29.99,9.94,15
2018-08-06T19:51:00,75,0,82,30.01,10,13
2018-08-06T20:51:00,75,0,82,30.01,10,11
2018-08-06T21:51:00,75,0,85,30.01,10,9
2018-08-06T22:00:00,75,,85,30.01,9.94,9
2018-08-06T22:51:00,75,0,88,30.01,10,9
2018-08-06T23:51:00,75,0,90,30.01,10,7
2018-08-06T23:59:00,,,,,,
2018-08-07T00:51:00,75,0,94,29.98,10,7
2018-08-07T01:00:00,75,,94,29.98,9.94,7
2018-08-07T01:51:00,74,0,90,29.98,10,9
2018-08-07T02:51:00,75,0,97,29.98,10,11
2018-08-07T03:51:00,75,0,100,29.98,10,8
2018-08-07T04:00:00,75,,100,29.97,9.94,8
2018-08-07T04:51:00,75,0,100,29.98,10,6
2018-08-07T05:49:00,75,,100,30.01,9,9
2018-08-07T05:51:00,75,0,100,30.01,9,9
2018-08-07T06:51:00,76,0,100,30,10,9
2018-08-07T07:00:00,76,,100,29.99,9.94,9
2018-08-07T07:51:00,76,0,93,30,9,13
2018-08-07T08:20:00,77,,94,29.98,8,8
2018-08-07T08:47:00,77,,89,29.98,9,9
2018-08-07T08:51:00,77,0,90,29.98,9,8
2018-08-07T09:51:00,77,0,85,29.98,9,9
2018-08-07T10:00:00,77,,85,29.98,8.7,9
2018-08-07T10:51:00,77,0,85,29.98,10,10
2018-08-07T11:51:00,77,0,82,29.96,10,13
2018-08-07T12:51:00,77,0,82,29.95,10,18
2018-08-07T13:00:00,77,,82,29.94,9.94,18
2018-08-07T13:51:00,77,0,80,29.93,10,20
2018-08-07T14:51:00,77,0,77,29.9,10,20
2018-08-07T15:51:00,76,0,79,29.88,10,22
2018-08-07T16:00:00,76,,79,29.87,9.94,22
2018-08-07T16:51:00,77,0,88,29.88,10,21
2018-08-07T17:51:00,78,0,97,29.88,10,21
2018-08-07T18:07:00,78,,97,29.88,10,18
2018-08-07T18:19:00,78,,97,29.87,10,20
2018-08-07T18:35:00,78,T,97,29.9,10,14
2018-08-07T18:43:00,75,T,94,29.95,8,23
2018-08-07T18:45:00,75,T,100,29.93,0.5,25
2018-08-07T18:51:00,73,0.46s,100,29.93,0.5,18
2018-08-07T18:53:00,73,0.09,100,29.93,0.5,14
2018-08-07T19:32:00,73,0.53,100,29.93,8,10
2018-08-07T19:51:00,73,0.28,100,29.93,10,10
2018-08-07T20:49:00,73,,100,29.93,10,8
2018-08-07T20:51:00,73,T,100,29.93,10,7
2018-08-07T21:51:00,73,0,94,29.93,10,9
2018-08-07T22:00:00,73,,94,29.92,9.94,9
2018-08-07T22:51:00,73,0,94,29.91,10,9
2018-08-07T23:51:00,74,0,96,29.91,10,8
2018-08-07T23:59:00,,,,,,
2018-08-08T00:51:00,74,0,96,29.9,10,8
2018-08-08T01:00:00,74,,96,29.89,9.94,8
2018-08-08T01:51:00,73,0,97,29.88,10,7
2018-08-08T02:51:00,74,0,100,29.88,10,3
2018-08-08T03:21:00,73,,100,29.9,10,0
2018-08-08T03:51:00,74,0,100,29.88,10,0
2018-08-08T04:00:00,74,,100,29.88,9.94,0
2018-08-08T04:51:00,74,0,100,29.88,7,5
2018-08-08T05:51:00,75,0,100,29.91,8,7
2018-08-08T06:51:00,75,0,94,29.9,10,6
2018-08-08T07:00:00,75,,94,29.89,9.94,6
2018-08-08T07:51:00,74,0,85,29.9,10,6
2018-08-08T08:51:00,74,0,79,29.9,10,6
2018-08-08T09:51:00,75,0,82,29.91,10,9
2018-08-08T10:00:00,75,,82,29.9,9.94,9
2018-08-08T10:51:00,73,0,74,29.9,10,11
2018-08-08T11:51:00,76,0,77,29.88,10,11
2018-08-08T12:51:00,77,0,80,29.85,10,9
2018-08-08T13:00:00,77,,80,29.84,9.94,9
2018-08-08T13:51:00,77,0,80,29.83,10,10
2018-08-08T14:51:00,76,0,77,29.82,10,16
2018-08-08T15:51:00,75,0,74,29.8,10,17
2018-08-08T16:00:00,75,,74,29.8,9.94,17
2018-08-08T16:51:00,74,0,74,29.8,10,17
2018-08-08T17:51:00,75,0,85,29.78,10,16
2018-08-08T18:51:00,75,T,85,29.8,10,15
2018-08-08T19:00:00,75,,85,29.8,9.94,15
2018-08-08T19:51:00,78,0.01,100,29.8,10,13
2018-08-08T20:51:00,77,0,100,29.8,10,8
2018-08-08T21:51:00,78,T,97,29.8,10,11
2018-08-08T22:00:00,78,,97,29.79,9.94,11
2018-08-08T22:51:00,74,T,79,29.78,10,13
2018-08-08T23:51:00,75,0,90,29.78,10,8
2018-08-08T23:59:00,,,,,,
2018-08-09T00:51:00,76,0,93,29.77,10,6
2018-08-09T01:00:00,76,,93,29.76,9.94,6
2018-08-09T01:24:00,76,,96,29.77,10,5
2018-08-09T01:33:00,76,T,96,29.78,7,7
2018-08-09T01:49:00,73,,100,29.77,2.5,14
2018-08-09T01:51:00,74,0.3,100,29.77,2.5,10
2018-08-09T02:11:00,75,0.15,100,29.77,10,0
2018-08-09T02:51:00,75,T,100,29.77,10,0
2018-08-09T03:51:00,75,0,97,29.75,10,0
2018-08-09T04:00:00,75,,97,29.75,9.94,0
2018-08-09T04:51:00,74,0,94,29.75,10,7
2018-08-09T05:51:00,76,0,96,29.75,10,8
2018-08-09T06:51:00,75,0,90,29.77,10,9
2018-08-09T07:00:00,75,,90,29.76,9.94,9
2018-08-09T07:51:00,74,0,85,29.78,10,10
2018-08-09T08:51:00,73,0,72,29.78,10,8
2018-08-09T09:51:00,72,0,67,29.78,10,6
2018-08-09T10:00:00,72,,67,29.78,9.94,6
2018-08-09T10:51:00,70,0,57,29.8,10,11
2018-08-09T11:51:00,70,0,57,29.78,10,11
2018-08-09T12:51:00,68,0,53,29.77,10,11
2018-08-09T13:00:00,68,,53,29.76,9.94,11
2018-08-09T13:51:00,69,0,52,29.75,10,11
2018-08-09T14:51:00,68,0,50,29.75,10,15
2018-08-09T15:51:00,67,0,51,29.75,10,9
2018-08-09T16:00:00,67,,51,29.75,9.94,9
2018-08-09T16:51:00,66,0,47,29.75,10,18
2018-08-09T17:51:00,66,0,50,29.75,10,16
2018-08-09T18:51:00,61,0,45,29.78,10,14
2018-08-09T19:00:00,61,,45,29.77,9.94,14
2018-08-09T19:51:00,61,0,48,29.8,10,9
2018-08-09T20:51:00,60,0,47,29.83,10,13
2018-08-09T21:51:00,60,0,51,29.83,10,7
2018-08-09T22:00:00,60,,51,29.82,9.94,7
2018-08-09T22:51:00,60,0,54,29.85,10,8
2018-08-09T23:51:00,61,0,60,29.85,10,8
2018-08-09T23:59:00,,,,,,
2018-08-10T00:51:00,62,0,67,29.83,10,7
2018-08-10T01:00:00,62,,67,29.83,9.94,7
2018-08-10T01:51:00,62,0,67,29.83,10,6
2018-08-10T02:51:00,62,0,69,29.83,10,3
2018-08-10T03:51:00,62,0,64,29.85,10,5
2018-08-10T04:00:00,62,,64,29.84,9.94,5
2018-08-10T04:51:00,63,0,76,29.85,10,0
2018-08-10T05:51:00,65,0,76,29.85,10,0
2018-08-10T06:51:00,69,0,74,29.87,10,6
2018-08-10T07:00:00,69,,74,29.86,9.94,6
2018-08-10T07:51:00,66,0,61,29.88,10,3
2018-08-10T08:51:00,67,0,59,29.88,10,6
2018-08-10T09:51:00,66,0,55,29.88,10,7
2018-08-10T10:00:00,66,,55,29.87,9.94,7
2018-08-10T10:51:00,68,0,57,29.88,10,10
2018-08-10T11:51:00,66,0,53,29.88,10,14
2018-08-10T12:51:00,67,0,55,29.87,10,14
2018-08-10T13:00:00,67,,55,29.86,9.94,14
2018-08-10T13:51:00,66,0,53,29.87,10,14
2018-08-10T14:51:00,67,0,55,29.85,10,13
2018-08-10T15:51:00,67,0,55,29.85,10,15
2018-08-10T16:00:00,67,,55,29.84,9.94,15
2018-08-10T16:51:00,69,0,67,29.83,10,14
2018-08-10T17:51:00,68,0,71,29.85,10,18
2018-08-10T18:51:00,72,T,88,29.85,10,11
2018-08-10T19:00:00,72,,88,29.85,9.94,11
2018-08-10T19:51:00,71,0,79,29.88,10,8
2018-08-10T20:51:00,73,0,82,29.88,10,8
2018-08-10T21:51:00,74,0,87,29.88,10,6
2018-08-10T22:00:00,74,,87,29.88,9.94,6
2018-08-10T22:51:00,74,0,90,29.88,10,8
2018-08-10T23:51:00,74,0,94,29.88,10,5
2018-08-10T23:59:00,,,,,,
2018-08-11T00:51:00,75,0,97,29.88,10,3
2018-08-11T01:00:00,75,,97,29.88,9.94,3
2018-08-11T01:51:00,71,T,85,29.88,10,11
2018-08-11T02:51:00,71,T,88,29.88,10,7
2018-08-11T03:51:00,71,0,88,29.88,10,0
2018-08-11T04:00:00,71,,88,29.87,9.94,0
2018-08-11T04:51:00,72,0,94,29.87,10,6
2018-08-11T05:51:00,71,0,85,29.9,10,7
2018-08-11T06:17:00,72,,88,29.9,10,6
2018-08-11T06:49:00,73,,89,29.9,10,5
2018-08-11T06:51:00,73,0,88,29.91,10,3
2018-08-11T06:55:00,73,,88,29.91,10,3
2018-08-11T07:00:00,73,,88,29.9,9.94,3
